EntryDate,EntryTime,EntryPrice,Type,ExitDate,ExitTime,ExitPrice,Symbol,Pnl
29-06-2018,09:30:00,46.65,Sell,29-06-2018,15:15:00,31.15,25900PE,387.5
02-07-2018,09:30:00,39.5,Sell,02-07-2018,15:15:00,27.15,26700CE,308.75
02-07-2018,09:30:00,58.65,Sell,02-07-2018,10:26:00,76.25,26000PE,-440
02-07-2018,09:38:00,97.35,Buy,02-07-2018,14:01:00,107.15,26100PE,245
02-07-2018,14:31:00,58.65,Sell,02-07-2018,15:15:00,58.85,26000PE,-5
03-07-2018,09:30:00,59.9,Sell,03-07-2018,11:17:00,77.85,26500CE,-448.75
03-07-2018,09:30:00,41.75,Sell,03-07-2018,15:15:00,26.6,25900PE,378.75
03-07-2018,09:47:00,101.55,Buy,03-07-2018,10:36:00,79.1,26400CE,-561.25
03-07-2018,11:59:00,59.9,Sell,03-07-2018,15:15:00,45.55,26500CE,358.75
04-07-2018,09:30:00,37.45,Sell,04-07-2018,13:21:00,48.7,26400CE,-281.25
04-07-2018,09:30:00,51.4,Sell,04-07-2018,15:15:00,5,26000PE,1160
04-07-2018,10:35:00,112.6,Buy,04-07-2018,15:15:00,260,26200CE,3685
05-07-2018,09:30:00,54.4,Sell,05-07-2018,09:40:00,70.7,26500CE,-407.5
05-07-2018,09:30:00,36.15,Sell,05-07-2018,15:15:00,0.15,26400PE,900
05-07-2018,09:39:00,120.75,Buy,05-07-2018,10:35:00,108.7,26400CE,-301.25
05-07-2018,10:35:00,54.4,Sell,05-07-2018,11:24:00,70.7,26500CE,-407.5
06-07-2018,09:30:00,41,Sell,06-07-2018,15:15:00,32.1,26900CE,222.5
06-07-2018,09:30:00,43.4,Sell,06-07-2018,15:15:00,33.7,26100PE,242.5
06-07-2018,10:44:00,106.8,Buy,06-07-2018,13:46:00,85.45,26700CE,-533.75
09-07-2018,09:30:00,50.6,Sell,09-07-2018,15:15:00,52.9,26900CE,-57.5
09-07-2018,09:30:00,47,Sell,09-07-2018,15:15:00,31,26400PE,400
09-07-2018,11:45:00,91.85,Buy,09-07-2018,15:15:00,85.5,26800CE,-158.75
10-07-2018,09:30:00,47.45,Sell,10-07-2018,14:01:00,61.7,27000CE,-356.25
10-07-2018,09:30:00,60,Sell,10-07-2018,15:15:00,37.45,26700PE,563.75
10-07-2018,09:46:00,92.75,Buy,10-07-2018,14:29:00,83.5,26900CE,-231.25
11-07-2018,09:30:00,38.6,Sell,11-07-2018,10:29:00,50.2,27000CE,-290
11-07-2018,09:30:00,46.45,Sell,11-07-2018,11:32:00,60.4,26700PE,-348.75
11-07-2018,09:34:00,79.25,Buy,11-07-2018,11:09:00,63.4,26900CE,-396.25
11-07-2018,11:13:00,92.3,Buy,11-07-2018,14:17:00,80,26800PE,-307.5
11-07-2018,11:06:00,38.6,Sell,11-07-2018,15:15:00,16.05,27000CE,563.75
11-07-2018,14:17:00,43.15,Sell,11-07-2018,15:15:00,45.35,26700PE,-55
12-07-2018,09:30:00,41.5,Sell,12-07-2018,10:01:00,53.95,27100CE,-311.25
12-07-2018,09:30:00,47.1,Sell,12-07-2018,15:15:00,1.25,27000PE,1146.25
12-07-2018,09:50:00,98.75,Buy,12-07-2018,11:52:00,98.8,27000CE,1.25
12-07-2018,12:43:00,41.5,Sell,12-07-2018,15:15:00,0.25,27100CE,1031.25
13-07-2018,09:30:00,44.25,Sell,13-07-2018,09:36:00,57.5,27400CE,-331.25
13-07-2018,09:30:00,48,Sell,13-07-2018,15:15:00,40.9,26600PE,177.5
13-07-2018,09:34:00,105.55,Buy,13-07-2018,10:07:00,84.45,27200CE,-527.5
13-07-2018,09:47:00,44.25,Sell,13-07-2018,15:15:00,33.95,27400CE,257.5
16-07-2018,09:30:00,41.45,Sell,16-07-2018,15:15:00,20,27200CE,536.25
16-07-2018,09:30:00,46.9,Sell,16-07-2018,11:24:00,60.95,26600PE,-351.25
16-07-2018,09:31:00,81.05,Buy,16-07-2018,13:02:00,64.85,26700PE,-405
16-07-2018,13:01:00,46.9,Sell,16-07-2018,14:35:00,60.95,26600PE,-351.25
17-07-2018,09:30:00,55.35,Sell,17-07-2018,13:48:00,71.95,27000CE,-415
17-07-2018,09:30:00,39.35,Sell,17-07-2018,15:15:00,14.65,26600PE,617.5
17-07-2018,13:21:00,100.3,Buy,17-07-2018,15:15:00,221.55,26900CE,3031.25
18-07-2018,09:30:00,44.55,Sell,18-07-2018,10:02:00,57.9,27300CE,-333.75
18-07-2018,09:30:00,50.2,Sell,18-07-2018,12:19:00,65.25,27000PE,-376.25
18-07-2018,09:51:00,84.8,Buy,18-07-2018,11:55:00,76.35,27200CE,-211.25
18-07-2018,12:19:00,99.5,Buy,18-07-2018,12:57:00,129.35,27100PE,746.25
18-07-2018,11:54:00,44.55,Sell,18-07-2018,15:15:00,8.65,27300CE,897.5
19-07-2018,09:30:00,32.15,Sell,19-07-2018,11:00:00,41.8,27000CE,-241.25
19-07-2018,09:30:00,28.4,Sell,19-07-2018,09:32:00,36.9,26800PE,-212.5
19-07-2018,10:56:00,81.15,Buy,19-07-2018,11:25:00,97.3,26900CE,403.75
19-07-2018,09:31:00,73.95,Buy,19-07-2018,10:00:00,73.95,26900PE,0
19-07-2018,10:12:00,28.4,Sell,19-07-2018,14:37:00,36.9,26800PE,-212.5
19-07-2018,11:41:00,32.15,Sell,19-07-2018,11:48:00,41.8,27000CE,-241.25
20-07-2018,09:30:00,46.45,Sell,20-07-2018,12:20:00,60.4,27300CE,-348.75
20-07-2018,09:30:00,49.7,Sell,20-07-2018,15:15:00,36.2,26300PE,337.5
20-07-2018,09:55:00,77.7,Buy,20-07-2018,13:21:00,62.15,27200CE,-388.75
20-07-2018,13:04:00,46.45,Sell,20-07-2018,14:40:00,60.4,27300CE,-348.75
23-07-2018,09:30:00,48.25,Sell,23-07-2018,14:27:00,62.7,27300CE,-361.25
23-07-2018,09:30:00,45.35,Sell,23-07-2018,15:15:00,21.55,26500PE,595
23-07-2018,13:47:00,80.9,Buy,23-07-2018,15:15:00,93.55,27200CE,316.25
23-07-2018,10:13:00,96.15,Buy,23-07-2018,10:48:00,76.9,26700PE,-481.25
24-07-2018,09:30:00,47.4,Sell,24-07-2018,15:15:00,25.1,27400CE,557.5
24-07-2018,09:30:00,45.85,Sell,24-07-2018,12:18:00,59.6,26900PE,-343.75
24-07-2018,10:05:00,80.4,Buy,24-07-2018,13:45:00,104.55,27000PE,603.75
25-07-2018,09:30:00,53.7,Sell,25-07-2018,12:04:00,69.8,27200CE,-402.5
25-07-2018,09:30:00,39.95,Sell,25-07-2018,15:15:00,19.3,26800PE,516.25
25-07-2018,12:02:00,97.2,Buy,25-07-2018,13:11:00,87.45,27100CE,-243.75
25-07-2018,09:32:00,73.2,Buy,25-07-2018,09:43:00,58.55,26900PE,-366.25
25-07-2018,13:11:00,53.7,Sell,25-07-2018,15:15:00,40.85,27200CE,321.25
26-07-2018,09:30:00,50.75,Sell,26-07-2018,10:06:00,66,27200CE,-381.25
26-07-2018,09:30:00,52.7,Sell,26-07-2018,15:15:00,0.15,27100PE,1313.75
26-07-2018,10:04:00,112.7,Buy,26-07-2018,14:25:00,146.4,27100CE,842.5
27-07-2018,09:30:00,50.95,Sell,27-07-2018,10:14:00,66.25,27900CE,-382.5
27-07-2018,09:30:00,55.7,Sell,27-07-2018,15:15:00,34.1,27100PE,540
27-07-2018,10:08:00,85.6,Buy,27-07-2018,13:03:00,68.5,27800CE,-427.5
27-07-2018,13:03:00,50.95,Sell,27-07-2018,14:50:00,66.25,27900CE,-382.5
30-07-2018,09:30:00,58.8,Sell,30-07-2018,12:21:00,76.45,27900CE,-441.25
30-07-2018,09:30:00,42.25,Sell,30-07-2018,15:15:00,19.4,27200PE,571.25
30-07-2018,11:17:00,100.8,Buy,30-07-2018,15:15:00,147.5,27800CE,1167.5
31-07-2018,09:30:00,56.8,Sell,31-07-2018,15:15:00,45,28000CE,295
31-07-2018,09:30:00,47.3,Sell,31-07-2018,10:27:00,62,27500PE,-367.5
31-07-2018,09:46:00,77.55,Buy,31-07-2018,14:14:00,69.8,27600PE,-193.75
31-07-2018,14:11:00,47.3,Sell,31-07-2018,15:15:00,39.3,27500PE,200
01-08-2018,09:30:00,45.75,Sell,01-08-2018,15:15:00,11.75,28000CE,850
01-08-2018,09:30:00,49.45,Sell,01-08-2018,11:00:00,64.3,27600PE,-371.25
01-08-2018,09:41:00,88.3,Buy,01-08-2018,14:32:00,106.05,27700PE,443.75
01-08-2018,15:02:00,49.45,Sell,01-08-2018,15:15:00,54.7,27600PE,-131.25
02-08-2018,09:30:00,48.6,Sell,02-08-2018,15:15:00,0.15,27500CE,1211.25
02-08-2018,09:30:00,42.25,Sell,02-08-2018,09:36:00,54.9,27400PE,-316.25
02-08-2018,09:33:00,96.65,Buy,02-08-2018,12:08:00,86.95,27500PE,-242.5
02-08-2018,12:07:00,42.25,Sell,02-08-2018,13:05:00,54.9,27400PE,-316.25
03-08-2018,09:30:00,39.75,Sell,03-08-2018,09:58:00,51.7,27900CE,-298.75
03-08-2018,09:30:00,54.7,Sell,03-08-2018,15:15:00,22.65,27200PE,801.25
03-08-2018,09:38:00,107.85,Buy,03-08-2018,15:15:00,163.4,27700CE,1388.75
06-08-2018,09:30:00,40.65,Sell,06-08-2018,15:15:00,35.25,28200CE,135
06-08-2018,09:30:00,50.8,Sell,06-08-2018,15:15:00,59.9,27700PE,-227.5
06-08-2018,09:36:00,76.35,Buy,06-08-2018,09:56:00,61.1,28100CE,-381.25
06-08-2018,09:55:00,87.55,Buy,06-08-2018,11:00:00,70.05,27800PE,-437.5
07-08-2018,09:30:00,42.5,Sell,07-08-2018,15:15:00,41.2,28100CE,32.5
07-08-2018,09:30:00,49.25,Sell,07-08-2018,15:15:00,32.6,27600PE,416.25
07-08-2018,09:47:00,81.65,Buy,07-08-2018,11:16:00,65.3,28000CE,-408.75
08-08-2018,09:30:00,60,Sell,08-08-2018,10:37:00,78,28000CE,-450
08-08-2018,09:30:00,39.75,Sell,08-08-2018,15:15:00,8.2,27700PE,788.75
08-08-2018,10:36:00,69,Buy,08-08-2018,14:21:00,89.7,28000CE,517.5
09-08-2018,09:30:00,48.5,Sell,09-08-2018,10:20:00,63.05,28200CE,-363.75
09-08-2018,09:30:00,26.3,Sell,09-08-2018,15:15:00,0.1,28100PE,655
09-08-2018,09:58:00,118,Buy,09-08-2018,11:03:00,118,28100CE,0
10-08-2018,09:30:00,43.4,Sell,10-08-2018,14:13:00,56.4,28600CE,-325
10-08-2018,09:30:00,48.85,Sell,10-08-2018,14:52:00,63.5,27900PE,-366.25
10-08-2018,14:11:00,108.4,Buy,10-08-2018,14:30:00,86.7,28400CE,-542.5
10-08-2018,09:56:00,79.35,Buy,10-08-2018,14:07:00,63.5,28000PE,-396.25
10-08-2018,14:26:00,43.4,Sell,10-08-2018,15:15:00,25.6,28600CE,445
13-08-2018,09:30:00,59.2,Sell,13-08-2018,15:15:00,44.85,28100CE,358.75
13-08-2018,09:30:00,48.3,Sell,13-08-2018,15:15:00,40.85,27500PE,186.25
13-08-2018,13:44:00,103.95,Buy,13-08-2018,14:06:00,83.15,28000CE,-520
13-08-2018,09:32:00,100.6,Buy,13-08-2018,10:36:00,80.5,27700PE,-502.5
14-08-2018,09:30:00,59.1,Sell,14-08-2018,09:45:00,76.85,28100CE,-443.75
14-08-2018,09:30:00,49.2,Sell,14-08-2018,15:15:00,24.05,27800PE,628.75
14-08-2018,09:41:00,113.85,Buy,14-08-2018,10:51:00,91.1,28000CE,-568.75
14-08-2018,10:39:00,59.1,Sell,14-08-2018,13:34:00,76.85,28100CE,-443.75
16-08-2018,09:30:00,41.8,Sell,16-08-2018,09:46:00,54.35,27900CE,-313.75
16-08-2018,09:30:00,35.4,Sell,16-08-2018,15:15:00,0.6,27800PE,870
16-08-2018,09:46:00,110.4,Buy,16-08-2018,13:08:00,132.5,27800CE,552.5
16-08-2018,09:34:00,87.3,Buy,16-08-2018,09:42:00,69.85,27900PE,-436.25
16-08-2018,13:14:00,41.8,Sell,16-08-2018,15:15:00,0.2,27900CE,1040
17-08-2018,09:30:00,41.25,Sell,17-08-2018,10:43:00,53.6,28400CE,-308.75
17-08-2018,09:30:00,50.95,Sell,17-08-2018,15:15:00,32.8,27700PE,453.75
17-08-2018,10:16:00,108.55,Buy,17-08-2018,15:15:00,132.8,28200CE,606.25
20-08-2018,09:30:00,35.8,Sell,20-08-2018,15:15:00,31,28600CE,120
20-08-2018,09:30:00,51,Sell,20-08-2018,15:15:00,52.55,28100PE,-38.75
20-08-2018,14:20:00,88.65,Buy,20-08-2018,15:15:00,77.55,28200PE,-277.5
21-08-2018,09:30:00,53,Sell,21-08-2018,15:15:00,40.5,28400CE,312.5
21-08-2018,09:30:00,57.8,Sell,21-08-2018,15:15:00,39.1,28100PE,467.5
21-08-2018,11:46:00,103.25,Buy,21-08-2018,12:49:00,82.6,28200PE,-516.25
23-08-2018,09:30:00,49.4,Sell,23-08-2018,15:15:00,0.05,28200CE,1233.75
23-08-2018,09:30:00,54.1,Sell,23-08-2018,09:58:00,70.35,28200PE,-406.25
23-08-2018,09:32:00,62.2,Buy,23-08-2018,09:35:00,49.75,28200PE,-311.25
24-08-2018,09:30:00,45.75,Sell,24-08-2018,15:15:00,20.25,28500CE,637.5
24-08-2018,09:30:00,50,Sell,24-08-2018,10:25:00,65,27700PE,-375
24-08-2018,09:37:00,78.2,Buy,24-08-2018,10:10:00,62.55,28400CE,-391.25
24-08-2018,10:20:00,104.1,Buy,24-08-2018,15:15:00,167.3,27900PE,1580
27-08-2018,09:30:00,43.7,Sell,27-08-2018,15:15:00,42.55,28500CE,28.75
27-08-2018,09:30:00,50,Sell,27-08-2018,15:15:00,45.05,28000PE,123.75
27-08-2018,12:43:00,76.15,Buy,27-08-2018,15:15:00,66.55,28400CE,-240
28-08-2018,09:30:00,46.45,Sell,28-08-2018,15:15:00,51,28500CE,-113.75
28-08-2018,09:30:00,55.1,Sell,28-08-2018,09:32:00,71.65,28100PE,-413.75
28-08-2018,09:31:00,95.3,Buy,28-08-2018,11:00:00,95.35,28200PE,1.25
28-08-2018,11:06:00,55.1,Sell,28-08-2018,11:41:00,71.65,28100PE,-413.75
29-08-2018,09:30:00,48,Sell,29-08-2018,15:15:00,19.1,28500CE,722.5
29-08-2018,09:30:00,41.35,Sell,29-08-2018,09:33:00,53.75,28100PE,-310
29-08-2018,09:33:00,109.95,Buy,29-08-2018,10:20:00,87.95,28300PE,-550
29-08-2018,10:01:00,41.35,Sell,29-08-2018,15:09:00,53.75,28100PE,-310
30-08-2018,09:30:00,56.35,Sell,30-08-2018,15:15:00,5.45,28100CE,1272.5
30-08-2018,09:30:00,35.9,Sell,30-08-2018,10:02:00,46.65,28000PE,-268.75
30-08-2018,09:34:00,85.85,Buy,30-08-2018,11:01:00,77.3,28100PE,-213.75
30-08-2018,11:01:00,35.9,Sell,30-08-2018,13:13:00,46.65,28000PE,-268.75
31-08-2018,09:30:00,50.15,Sell,31-08-2018,15:15:00,43.85,28500CE,157.5
31-08-2018,09:30:00,44.4,Sell,31-08-2018,15:15:00,34.8,27700PE,240
31-08-2018,09:33:00,84.45,Buy,31-08-2018,10:18:00,67.55,28400CE,-422.5
31-08-2018,10:36:00,93.85,Buy,31-08-2018,14:09:00,75.1,27900PE,-468.75
03-09-2018,09:30:00,49.95,Sell,03-09-2018,15:15:00,19.85,28400CE,752.5
03-09-2018,09:30:00,51.1,Sell,03-09-2018,15:01:00,66.45,27800PE,-383.75
03-09-2018,09:51:00,87.45,Buy,03-09-2018,12:57:00,69.95,28300CE,-437.5
03-09-2018,14:37:00,87.8,Buy,03-09-2018,14:48:00,70.25,27900PE,-438.75
04-09-2018,09:30:00,49.5,Sell,04-09-2018,15:15:00,11.15,28000CE,958.75
04-09-2018,09:30:00,52.15,Sell,04-09-2018,09:32:00,67.8,27600PE,-391.25
04-09-2018,09:32:00,93.25,Buy,04-09-2018,12:08:00,93.2,27700PE,-1.25
04-09-2018,12:42:00,52.15,Sell,04-09-2018,13:04:00,67.8,27600PE,-391.25
05-09-2018,09:30:00,38,Sell,05-09-2018,15:15:00,14.4,27700CE,590
05-09-2018,09:30:00,42.75,Sell,05-09-2018,09:47:00,55.6,27300PE,-321.25
05-09-2018,09:33:00,77,Buy,05-09-2018,10:11:00,77,27400PE,0
05-09-2018,15:14:00,42.75,Sell,05-09-2018,15:15:00,45.15,27300PE,-60
06-09-2018,09:30:00,43.25,Sell,06-09-2018,09:43:00,56.2,27400CE,-323.75
06-09-2018,09:30:00,37.4,Sell,06-09-2018,09:34:00,48.6,27300PE,-280
06-09-2018,09:42:00,102.75,Buy,06-09-2018,10:10:00,113.1,27300CE,258.75
06-09-2018,09:33:00,97.25,Buy,06-09-2018,09:40:00,77.8,27400PE,-486.25
06-09-2018,09:39:00,37.4,Sell,06-09-2018,13:00:00,48.6,27300PE,-280
06-09-2018,11:41:00,43.25,Sell,06-09-2018,13:47:00,56.2,27400CE,-323.75
07-09-2018,09:30:00,48.9,Sell,07-09-2018,10:38:00,63.55,27700CE,-366.25
07-09-2018,09:30:00,52.5,Sell,07-09-2018,15:15:00,18.35,26900PE,853.75
07-09-2018,09:56:00,82.45,Buy,07-09-2018,11:27:00,74.2,27600CE,-206.25
07-09-2018,11:27:00,48.9,Sell,07-09-2018,13:10:00,63.55,27700CE,-366.25
10-09-2018,09:30:00,55,Sell,10-09-2018,15:15:00,29.35,27600CE,641.25
10-09-2018,09:30:00,55.9,Sell,10-09-2018,11:10:00,72.65,27100PE,-418.75
10-09-2018,09:36:00,92.4,Buy,10-09-2018,13:53:00,92.4,27200PE,0
10-09-2018,13:53:00,55.9,Sell,10-09-2018,14:25:00,72.65,27100PE,-418.75
11-09-2018,09:30:00,34.65,Sell,11-09-2018,09:38:00,45.05,27500CE,-260
11-09-2018,09:30:00,53.05,Sell,11-09-2018,13:51:00,68.95,27100PE,-397.5
11-09-2018,09:38:00,112.55,Buy,11-09-2018,10:29:00,101.3,27300CE,-281.25
11-09-2018,13:47:00,97.9,Buy,11-09-2018,15:15:00,329.25,27200PE,5783.75
11-09-2018,10:29:00,34.65,Sell,11-09-2018,15:15:00,4.1,27500CE,763.75
12-09-2018,09:30:00,57.95,Sell,12-09-2018,09:34:00,75.35,26800CE,-435
12-09-2018,09:30:00,31.05,Sell,12-09-2018,09:55:00,40.35,26600PE,-232.5
12-09-2018,09:34:00,66.65,Buy,12-09-2018,09:35:00,59.95,26800CE,-167.5
12-09-2018,09:41:00,72.7,Buy,12-09-2018,10:16:00,65.4,26700PE,-182.5
12-09-2018,09:39:00,57.95,Sell,12-09-2018,14:02:00,75.35,26800CE,-435
12-09-2018,10:16:00,31.05,Sell,12-09-2018,12:24:00,40.35,26600PE,-232.5
14-09-2018,09:30:00,57.2,Sell,14-09-2018,15:15:00,54.9,27500CE,57.5
14-09-2018,09:30:00,46.95,Sell,14-09-2018,11:41:00,61.05,26700PE,-352.5
14-09-2018,09:55:00,101.45,Buy,14-09-2018,12:04:00,91.3,26900PE,-253.75
14-09-2018,12:04:00,46.95,Sell,14-09-2018,15:15:00,37.75,26700PE,230
17-09-2018,09:30:00,54,Sell,17-09-2018,15:15:00,47,27100CE,175
17-09-2018,09:30:00,45,Sell,17-09-2018,10:38:00,58.5,26500PE,-337.5
17-09-2018,13:56:00,95,Buy,17-09-2018,14:48:00,76,27000CE,-475
17-09-2018,09:47:00,98.75,Buy,17-09-2018,12:08:00,88.9,26700PE,-246.25
17-09-2018,11:58:00,45,Sell,17-09-2018,12:41:00,58.5,26500PE,-337.5
18-09-2018,09:30:00,46.55,Sell,18-09-2018,15:15:00,3.45,27100CE,1077.5
18-09-2018,09:30:00,55.45,Sell,18-09-2018,09:45:00,72.1,26700PE,-416.25
18-09-2018,09:36:00,96.25,Buy,18-09-2018,11:41:00,134.6,26800PE,958.75
19-09-2018,09:30:00,37,Sell,19-09-2018,09:57:00,48.1,26600CE,-277.5
19-09-2018,09:30:00,41.25,Sell,19-09-2018,09:47:00,53.6,26400PE,-308.75
19-09-2018,09:56:00,90.75,Buy,19-09-2018,10:51:00,81.7,26500CE,-226.25
19-09-2018,09:33:00,91.35,Buy,19-09-2018,09:55:00,73.1,26500PE,-456.25
19-09-2018,09:54:00,41.25,Sell,19-09-2018,13:01:00,54.95,26400PE,-342.5
19-09-2018,10:09:00,37,Sell,19-09-2018,10:27:00,48.1,26600CE,-277.5
21-09-2018,09:30:00,45.55,Sell,21-09-2018,15:15:00,12.05,27000CE,837.5
21-09-2018,09:30:00,46.9,Sell,21-09-2018,10:27:00,60.95,26000PE,-351.25
21-09-2018,10:24:00,98.95,Buy,21-09-2018,13:12:00,386.05,26200PE,7177.5
21-09-2018,10:57:00,46.9,Sell,21-09-2018,11:41:00,60.95,26000PE,-351.25
24-09-2018,09:30:00,53.2,Sell,24-09-2018,15:15:00,10.75,26100CE,1061.25
24-09-2018,09:30:00,50.65,Sell,24-09-2018,09:51:00,65.85,24400PE,-380
24-09-2018,09:50:00,89.75,Buy,24-09-2018,10:23:00,80.8,24600PE,-223.75
24-09-2018,09:58:00,50.65,Sell,24-09-2018,10:07:00,65.85,24400PE,-380
25-09-2018,09:30:00,45.9,Sell,25-09-2018,09:58:00,59.65,25400CE,-343.75
25-09-2018,09:30:00,55.4,Sell,25-09-2018,15:15:00,13.25,24000PE,1053.75
25-09-2018,09:55:00,99.2,Buy,25-09-2018,10:02:00,99.15,25200CE,-1.25
25-09-2018,09:41:00,98.55,Buy,25-09-2018,09:55:00,78.85,24200PE,-492.5
25-09-2018,10:09:00,45.9,Sell,25-09-2018,10:15:00,59.65,25400CE,-343.75
26-09-2018,09:30:00,41,Sell,26-09-2018,10:07:00,53.3,25900CE,-307.5
26-09-2018,09:30:00,50.45,Sell,26-09-2018,09:46:00,65.6,24800PE,-378.75
26-09-2018,09:35:00,97.6,Buy,26-09-2018,09:43:00,78.1,25700CE,-487.5
26-09-2018,09:45:00,96.95,Buy,26-09-2018,09:52:00,77,25000PE,-498.75
26-09-2018,09:51:00,50.45,Sell,26-09-2018,15:15:00,12.3,24800PE,953.75
26-09-2018,10:22:00,41,Sell,26-09-2018,15:15:00,11.1,25900CE,747.5
27-09-2018,09:30:00,47,Sell,27-09-2018,09:37:00,61.1,25500CE,-352.5
27-09-2018,09:30:00,44,Sell,27-09-2018,10:27:00,57.2,25200PE,-330
27-09-2018,09:34:00,102.3,Buy,27-09-2018,09:46:00,81.85,25400CE,-511.25
27-09-2018,09:48:00,84.05,Buy,27-09-2018,14:02:00,159.65,25300PE,1890
27-09-2018,09:40:00,47,Sell,27-09-2018,15:15:00,0.1,25500CE,1172.5
28-09-2018,09:30:00,54.55,Sell,28-09-2018,11:18:00,70.9,25700CE,-408.75
28-09-2018,09:30:00,59,Sell,28-09-2018,09:31:00,76.7,24200PE,-442.5
28-09-2018,09:55:00,85.1,Buy,28-09-2018,10:14:00,68.1,25600CE,-425
28-09-2018,09:31:00,98.9,Buy,28-09-2018,09:55:00,89,24400PE,-247.5
28-09-2018,09:55:00,59,Sell,28-09-2018,10:08:00,76.7,24200PE,-442.5
28-09-2018,13:55:00,54.55,Sell,28-09-2018,15:15:00,59.45,25700CE,-122.5
01-10-2018,09:30:00,50,Sell,01-10-2018,09:38:00,65,25600CE,-375
01-10-2018,09:30:00,52.95,Sell,01-10-2018,15:15:00,7.45,24100PE,1137.5
01-10-2018,09:35:00,79.85,Buy,01-10-2018,10:16:00,63.9,25500CE,-398.75
01-10-2018,10:11:00,50,Sell,01-10-2018,14:16:00,65,25600CE,-375
03-10-2018,09:30:00,38.75,Sell,03-10-2018,12:01:00,50.4,25600CE,-291.25
03-10-2018,09:30:00,55.95,Sell,03-10-2018,09:41:00,72.75,24900PE,-420
03-10-2018,10:58:00,110.15,Buy,03-10-2018,11:10:00,88.1,25400CE,-551.25
03-10-2018,09:36:00,90.25,Buy,03-10-2018,10:14:00,72.2,25000PE,-451.25
03-10-2018,10:12:00,55.95,Sell,03-10-2018,15:15:00,49.05,24900PE,172.5
03-10-2018,12:37:00,38.75,Sell,03-10-2018,13:17:00,50.4,25600CE,-291.25
04-10-2018,09:30:00,36.1,Sell,04-10-2018,09:51:00,46.95,24900CE,-271.25
04-10-2018,09:30:00,41.35,Sell,04-10-2018,11:36:00,53.75,24600PE,-310
04-10-2018,09:50:00,82.8,Buy,04-10-2018,10:54:00,74.55,24800CE,-206.25
04-10-2018,11:36:00,86.4,Buy,04-10-2018,12:18:00,69.1,24700PE,-432.5
04-10-2018,10:01:00,36.1,Sell,04-10-2018,10:39:00,46.95,24900CE,-271.25
04-10-2018,11:38:00,41.35,Sell,04-10-2018,13:36:00,53.75,24600PE,-310
05-10-2018,09:30:00,51.5,Sell,05-10-2018,14:31:00,66.95,25600CE,-386.25
05-10-2018,09:30:00,58.15,Sell,05-10-2018,15:15:00,71.5,23700PE,-333.75
05-10-2018,14:06:00,80.05,Buy,05-10-2018,14:32:00,72.05,25500CE,-200
05-10-2018,15:12:00,99.5,Buy,05-10-2018,15:15:00,104.55,23900PE,126.25
05-10-2018,14:32:00,51.5,Sell,05-10-2018,15:15:00,21,25600CE,762.5
08-10-2018,09:30:00,47.75,Sell,08-10-2018,09:43:00,62.1,25200CE,-358.75
08-10-2018,09:30:00,53.15,Sell,08-10-2018,15:15:00,13.15,23500PE,1000
08-10-2018,09:42:00,92.05,Buy,08-10-2018,10:36:00,92.05,25000CE,3.55E-13
08-10-2018,14:28:00,95.8,Buy,08-10-2018,14:49:00,76.65,23700PE,-478.75
08-10-2018,12:34:00,47.75,Sell,08-10-2018,15:07:00,62.1,25200CE,-358.75
09-10-2018,09:30:00,42.85,Sell,09-10-2018,15:15:00,14.2,25200CE,716.25
09-10-2018,09:30:00,55.2,Sell,09-10-2018,15:06:00,71.75,24000PE,-413.75
09-10-2018,09:40:00,82.95,Buy,09-10-2018,10:13:00,66.35,24100PE,-415
10-10-2018,09:30:00,49.9,Sell,10-10-2018,09:39:00,65,24900CE,-377.5
10-10-2018,09:30:00,59.05,Sell,10-10-2018,15:15:00,5.6,24200PE,1336.25
10-10-2018,09:38:00,91.25,Buy,10-10-2018,15:15:00,439.75,24800CE,8712.5
11-10-2018,09:30:00,43.55,Sell,11-10-2018,11:49:00,56.6,24800CE,-326.25
11-10-2018,09:30:00,20.35,Sell,11-10-2018,09:31:00,26.45,24100PE,-152.5
11-10-2018,09:50:00,91.85,Buy,11-10-2018,11:03:00,73.5,24700CE,-458.75
11-10-2018,09:31:00,81.05,Buy,11-10-2018,09:33:00,64.85,24400PE,-405
11-10-2018,09:33:00,20.35,Sell,11-10-2018,15:15:00,0.05,24100PE,507.5
11-10-2018,14:10:00,43.55,Sell,11-10-2018,15:15:00,0.45,24800CE,1077.5
12-10-2018,09:30:00,54.1,Sell,12-10-2018,09:37:00,70.35,25900CE,-406.25
12-10-2018,09:30:00,51.65,Sell,12-10-2018,15:15:00,38.75,24300PE,322.5
12-10-2018,09:36:00,82.9,Buy,12-10-2018,13:02:00,107.8,25800CE,622.5
15-10-2018,09:30:00,45.85,Sell,15-10-2018,13:25:00,59.6,25900CE,-343.75
15-10-2018,09:30:00,50.95,Sell,15-10-2018,15:15:00,23.6,24500PE,683.75
15-10-2018,12:29:00,93.15,Buy,15-10-2018,13:11:00,74.5,25700CE,-466.25
15-10-2018,09:49:00,97.3,Buy,15-10-2018,10:23:00,77.85,24700PE,-486.25
15-10-2018,13:50:00,45.85,Sell,15-10-2018,15:15:00,39.9,25900CE,148.75
16-10-2018,09:30:00,58,Sell,16-10-2018,15:15:00,37.2,25900CE,520
16-10-2018,09:30:00,49.6,Sell,16-10-2018,15:15:00,20.8,25100PE,720
